  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee      ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.8   -0.00253513    0.00129859     0.389358       -0.329354       -1.96537         13.7232        0.000441655   -0.00108405     -0.00991456   0.715388      3.86885        4.738           -0.377292         -1.18384             2.03059        0.000190632     -0.000472833     -0.0183802     0.00312504   -0.00160034   -0.314452       -0.35645        -1.69994          13.4196      -8.6211e-05     0.0554265       -0.218723    0.717504      3.86815        4.54125        -0.377264         -1.18308            1.9749          0.000190632     -0.000472833     -0.0183802
  1.85  -0.00247107    0.00126739     0.0721062      -0.399098       -1.05248          4.78138       0.000271735   -0.00460511     -0.241138     0.829563      1.36571        1.50657         -0.412459         -0.425017            1.16458        0.000148838     -0.00106677      -0.0152657     0.00304609   -0.00156164    0.042395       -0.414012       -0.824446          5.05335      0.00231663     0.0409771        0.592839    0.831636      1.3648         1.65165        -0.412386         -0.424093           1.20299         0.000148838     -0.00106677      -0.0152657
  1.9   -0.00240858    0.00123573    -0.0108241      -0.438319       -0.594336        -0.0833232     4.43663e-05   -0.00402891     -0.188455     0.869506      0.470758      -2.67771         -0.425065         -0.151473           -0.0293722      9.23613e-05     -0.00109722      -0.0146157     0.00296908   -0.00152216    0.0891018      -0.443312       -0.425494          0.377033     0.00384254     0.0215314        0.720917    0.87153       0.469768      -2.47093        -0.424954         -0.150824           0.0271908       9.23613e-05     -0.00109722      -0.0146157
  1.95  -0.00234766    0.00120467     4.01237        -0.329465        2.22818        -30            -0.104979       0.801306       29.1167       0.628561     -3.27049      -11.5269          -0.382953          0.484872           -2.92609        0.29508          4.44282          0.721342      0.00289396   -0.00148467    3.8172         -0.446742        0.702203        -30           -0.045387      -1.30443         23.8821      0.907895      0.427199     -17.651          -0.382579          0.510437          -4.85118         0.29508          4.44282          0.721342
  2     -0.00228827    0.0011737      3.61269        -0.216409        2.18998        -25.7779       -0.214687      -5.74558        29.7073       0.531144     -1.18241      -16.4609          -0.368118          0.198674           -3.91597        0.428627         1.64897          1.26016       0.00282075   -0.00144779    3.13511        -0.371779        2.10529         -30           -0.127681      -1.92206         20.4095      0.919996      0.134945     -17.4279         -0.367654          0.176686          -4.38503         0.428627         1.64897          1.26016
  2.05  -0.00223039    0.0011448      0.51356        -0.105162        2.1435          -5.00345      -0.391371      -2.2312         26.6191       0.495635     -0.436677      -5.62251         -0.361628          0.0829439          -0.462009       0.477271         0.573157         0.66541       0.00274941   -0.00141022    3.03668        -0.210938        3.30929         -25.9566      -0.244006      -2.46846         17.5119      0.923448      0.0307553    -17.8781         -0.362543          0.063549          -4.08972         0.477271         0.573157         0.66541
  2.1   -0.00217396    0.00111533    -4.2982         -0.0144335       1.48405         10.8121       -0.46576       -1.0679         10.103        0.482268     -0.1691         1.70498         -0.35931           0.02253             1.9806         0.493326         0.174256        -0.314568      0.00267986   -0.00137595   -1.45653        -0.0713234       2.42595           0.397026    -0.370488      -2.57959          8.56649     0.923813     -0.00612722    -7.53989        -0.360153          0.0378123         -0.505605        0.493326         0.174256        -0.314568
  2.15   0.00588973    0.155233      -7.7848         -0.00910569     -0.137369        19.4418       -0.566765      -2.22867        -9.04557      0.477733     -0.0586854      6.46106         -0.358373          0.0163373           3.09805        0.498457         0.0608073       -1.02261       0.00261205   -0.00134047   -7.97703         0.0239372       1.43603          22.7497      -0.495104      -2.33054         -3.43988     0.923109     -0.0186081      4.0877         -0.357635          0.0442793          2.81757         0.498457         0.0608073       -1.02261
  2.2    0.00880171   -0.0137529     -8.34463        -0.0130579      -0.0457692       20.1414       -0.653589      -1.25129       -17.8802       0.474949     -0.0586139      7.6524          -0.358033         -0.00154969          3.15682        0.500129         0.0176545       -1.27286       0.00254597   -0.00130624   -9.83062         0.0652684       0.343573         28.2076      -0.5909        -1.50631        -11.2142      0.922051     -0.02253        8.83436        -0.356387          0.00885705         3.80239         0.500129         0.0176545       -1.27286
  2.25   0.00566843    0.12342      -14.5733          0.00845202     -0.522905        28.2249       -0.661482       0.537538      -29.4522       0.207858     -4.00087       15.4628          -0.128862          2.80904             4.58687        0.205864        -4.50281         -0.879891      0.00248158   -0.0012723    -5.14129         0.168274        1.79694          30           -0.587682       0.733418       -29.3919      0.644357     -6.28308       18.2033         -0.129716          2.79623            5.38971         0.205864        -4.50281         -0.879891
