  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.05  -1.41644e-06   6.58839e-07    2.58741         0.0572334       -2.07673         4.41108      -0.200388       4.0633        -28.9002       0.091412     -0.239605       1.00818        -0.0178449         0.0828252            0.599804      0.00654812      -0.229574        -1.5104        0.000104492  -5.05621e-05    2.84131        0.565221       -1.98457          30           -0.166628        1.83338       -13.1632      0.108272     -0.896231      12.5705         -0.017981          0.14778             3.85898        0.00654812      -0.229574        -1.5104
  1.1   -1.38074e-06   9.62451e-07    4.14437        -0.0414795       -1.78198       -16.6216       -0.0732135      1.70406       -19.1835       0.0834766    -0.11172       -8.54689        -0.0152426         0.0396625           -2.24156       0.000354841     -0.0580401       -0.969068      0.000101932  -5.17219e-05   -1.64564        0.40025        -3.2638           29.7333      -0.0636725       2.02023        -3.38254     0.0809996    -0.342207      13.0891         -0.0125392         0.0901413           4.1662         0.000354841     -0.0580401       -0.969068
  1.15  -1.34277e-06   5.75893e-07   -1.37211        -0.262218        -4.73086        14.183        -0.0114327      0.92559         2.56474      0.397631      6.28262        0.994687       -0.278192         -3.50543              1.20561       0.00031994       0.0141026        0.082165      9.93973e-05  -5.02245e-05   -2.35128        0.101934       -6.35127           3.62413      0.0371376       1.87162         5.63719     0.395149      6.28294       -3.86943        -0.276914         -3.5302             -0.0467267      0.00031994       0.0141026        0.082165
  1.2   -1.30684e-06   9.16931e-07    2.25423        -0.487903        -3.81757       -23.4075        0.0485093     -0.0354849      24.1946       0.704006      5.22153      -15.6135         -0.381961         -1.2287              -3.60861       0.00161208       0.0467153        1.20658       9.68881e-05  -4.91797e-05   -2.6372        -0.229976       -6.4713           -6.94973      0.117655        1.3598         13.0657      0.699284      5.04414       -8.99632        -0.381489         -1.2563             -1.0213         0.00161208       0.0467153        1.20658
  1.25  -1.27458e-06   8.92875e-07    2.98337        -0.430459         2.06759       -30             0.154021      -2.42636        29.8029       0.422148     -6.28352       -5.72342        -0.145249          2.96373             -1.87108       0.00170064       0.0404568        1.47394       9.44389e-05  -4.83386e-05   -2.13695       -0.327623       -0.706977        -30            0.15616         0.365377       16.5077      0.410975     -6.28324       -7.53896        -0.145152          2.94542            -1.8359         0.00170064       0.0404568        1.47394
  1.3   -1.24396e-06   2.32694e-07    0.0996431      -0.317051         2.07343       -30             0.150839      -2.43598        29.7049       0.20095      -2.71357      -18.3904         -0.0575744         1.06763             -5.15085       0.00241637       0.01615          1.46885       9.20608e-05  -4.71803e-05   -1.14852       -0.358621       -0.720764        -30            0.156865       -0.247959       13.9104      0.189098     -2.72088      -18.648          -0.0576597         1.05701            -5.06682        0.00241637       0.01615          1.46885
  1.35  -1.21726e-06   7.55086e-07    0.00374674     -0.198639         2.5099        -23.5247        0.0765058     -0.961023       28.6778       0.11968      -0.99529      -13.0979         -0.0262525         0.381239            -3.80313       0.00222142      -0.00996009       1.39091       8.97325e-05  -4.60976e-05   -0.333142      -0.381534       -0.137955        -30            0.130554       -0.72907        11.2061      0.107738     -0.993916     -15.9096         -0.0263217         0.37687            -4.67534        0.00222142      -0.00996009       1.39091
  1.4   -1.18439e-06   5.14775e-07    1.71967        -0.0745396        2.37835        -1.14245       0.0420328     -0.551206       18.2719       0.0893968    -0.379947      -1.76085        -0.0145925         0.144953            -0.349522      0.00148804      -0.0195847        0.872714      8.74652e-05  -4.498e-05     -0.642024      -0.361511        0.872196        -30            0.0851351      -1.02558         6.55585     0.0776199    -0.375571     -14.8509         -0.0152455         0.131237           -4.37152        0.00148804      -0.0195847        0.872714
  1.45  -1.15528e-06   4.44152e-07    1.43097         0.0274151        1.69046        16.2286        0.0178347     -0.445005        1.0007       0.0773873    -0.159145       6.75674        -0.0103305         0.0484011            2.21223       0.000213009     -0.0295239        0.0502753     8.52536e-05  -4.35874e-05   -1.34861       -0.281302        3.47141         -29.8979       0.0286676      -1.43466         1.18358     0.0658574    -0.153902     -14.3735         -0.0116295         0.0117494          -4.19263        0.000213009     -0.0295239        0.0502753
  1.5   -1.12447e-06   6.85464e-07    0.680918        0.08616          0.748613       23.0552       -0.00211764    -0.353685      -16.0252       0.071945     -0.0796214     10.1182         -0.00920281        0.00692774           3.19424      -0.00133489      -0.0303657       -0.757307      8.3095e-05   -4.2576e-05    -0.695586      -0.149285        2.29705         -17.3064      -0.0269943      -0.927264       -3.50847     0.0606864    -0.0741043     -8.57861        -0.0106431         0.0272198          -2.43748       -0.00133489      -0.0303657       -0.757307
