  time    PosLHipYaw    VelLHipYaw    ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.6   -0.000400867   0.000205386   1.15129        -0.913363        -3.02375       -28.7163        0.0117481     -0.0911972       10.602       1.58415       3.38996      -13.7386         -0.820719         -0.205064            -4.12667       0.00140152      -0.0086092        0.735296      0.000661589  -0.000339677    1.16775       -0.881143        -3.77306        -25.5883       0.0507904       0.416252        6.22584     1.58949       3.3793       -13.3627         -0.820973         -0.205004           -3.62172        0.00140152      -0.0086092        0.735296
  1.65  -0.000390724   0.000199769  -0.770334       -0.98206          0.074792      -29.7575        0.0057183     -0.135048         0.773217    1.68331       1.16902      -12.0864         -0.827257         -0.109923            -4.82786       0.00025516      -0.0502386        0.103704      0.000644865  -0.00033041     1.52871       -0.971796         0.578869       -29.9631       0.0513363      -0.487452        5.93277     1.68828       1.16353      -12.2135         -0.827137         -0.0994206          -4.90415        0.00025516      -0.0502386        0.103704
  1.7   -0.000380841   0.000195572  -3.27287        -0.932501         1.53526       -15.3394        0.00100952    -0.0600291       -7.18561     1.71662       0.375486     -10.9523         -0.829737         -0.0125885           -3.19091      -0.00142349      -0.0205585       -0.537081      0.000628552  -0.000322506    1.07411       -0.934561         1.01957        -22.045        0.0282567      -0.471686        3.35156     1.72139       0.371933     -12.9936         -0.829425         -0.0103355          -4.38409       -0.00142349      -0.0205585       -0.537081
  1.75  -0.000371212   0.000190333  -3.24791        -0.849302         1.58646         6.05205      -0.000128627    0.00381099      -8.9226      1.72643       0.0927211     -4.60334        -0.829189          0.0235558            0.344824     -0.0017406        0.00379598      -0.730325      0.000612648  -0.000313972    0.0652595     -0.873222         1.27529          0.605429     0.00369729     -0.491513        0.0304223   1.73105       0.0899554     -6.58488        -0.828802          0.0240326          -0.645317      -0.0017406        0.00379598      -0.730325
  1.8   -0.000361818   0.000185886  -2.40978        -0.86854         -1.7817         29.9755        0.000677781    0.0980628       -5.14601     1.97296       5.62733      -15.7263         -0.989167         -1.87222              2.32041      -0.00169373       0.0281729       -0.458986      0.000597154  -0.000306673   -1.14496       -0.895084        -2.48273         29.6186      -0.0204013      -0.131083       -3.64842     1.97697       5.6356       -16.1967         -0.988492         -1.88627             2.17739       -0.00169373       0.0281729       -0.458986
  1.85  -0.000352661   0.000180851   0.13906        -0.955841        -1.80677        20.4984        0.00362366     0.0207222        0.131904    2.13844       1.96796       13.4354         -1.04478          -0.678063             5.1058       -0.000395752      0.0221122       -0.0213042     5.12412e-06  -0.115684      -1.26887       -0.982488        -1.46066         23.0424      -0.0298796      -0.0604235      -2.52557     2.14254       1.94636       14.7122         -1.04463          -0.685859            5.6052        -0.000395752      0.0221122       -0.0213042
  1.9    0.00276059    0.214319      2.03788        -1.03659         -1.24047         5.53717       0.00433284    -0.022417         4.90036     2.19441       0.581551      -1.88671        -1.06521          -0.252581             0.119546      0.000336291      0.00826865       0.504754     -0.0111422    -0.227461      -1.71268       -1.04446         -0.98095         14.715       -0.0156353       0.505913       -3.706       2.19568       0.586987      -2.00428        -1.06562          -0.25785             0.038115       0.000336291      0.00826865       0.504754
  1.95   0.0117112     0.123204      1.51976        -1.06893         -0.190234        8.57152       0.00600179     0.0229451        3.50644     2.20934       0.145531      -7.80699        -1.07258          -0.0843049           -2.17604       0.000243276     -0.00919738       0.458634     -0.0187232    -0.0809685     -0.848131      -1.0712          -0.168824        20.2185       0.0201951       0.74622        -2.5767      2.21147       0.17457       -8.33443        -1.07324          -0.0783683          -2.35999        0.000243276     -0.00919738       0.458634
  2      0.0136158    -0.0167485     0.0208552      -1.06171          0.306893       13.6239        0.00604183     0.00752314      -0.457268    2.21308       0.031519      -7.27247        -1.07465          -0.0165939           -1.12242      -0.000340315     -0.0120291       -0.0250454    -0.0195781     0.0216004      0.778721      -1.06769          0.190568        23.4751       0.0481188       0.378959        0.898672    2.21573       0.0430584     -6.99844        -1.07474           0.0014782          -0.845235      -0.000340315     -0.0120291       -0.0250454
  2.05   0.00508984   -0.137592     -0.830972       -0.933712         4.35153       -27.6949        0.00308824    -0.05691         -2.26944     1.94566      -6.28302        5.01915        -0.781282          4.48834             -4.45726      -0.000796949     -0.0133449       -0.237463     -0.00799395    0.220698       0.988965      -0.903279         4.81305        -27.9223       0.029587       -0.531675        3.50221     1.94673      -6.28307        4.66036        -0.781439          4.4966             -4.73009       -0.000796949     -0.0133449       -0.237463
